_id,Periode,Wilayah,Kecamatan,Nama Puskesmas,Poli,Baru,Lama,Total Kunjungan
181,Maret,Surabaya Timur,Tambaksari,Puskesmas Gading,BATRA,0,13,13
182,Maret,Surabaya Timur,Tambaksari,Puskesmas Gading,GIGI,37,175,212
183,Maret,Surabaya Timur,Tambaksari,Puskesmas Gading,GIZI,6,7,13
184,Maret,Surabaya Timur,Tambaksari,Puskesmas Gading,INSTALASI GAWAT DARURAT,,,0
185,Maret,Surabaya Timur,Tambaksari,Puskesmas Gading,KIA,178,740,918
186,Maret,Surabaya Timur,Tambaksari,Puskesmas Gading,LABORATORIUM,,,0
187,Maret,Surabaya Timur,Tambaksari,Puskesmas Gading,LANSIA,,,0
188,Maret,Surabaya Timur,Tambaksari,Puskesmas Gading,MATA,,,0
189,Maret,Surabaya Timur,Tambaksari,Puskesmas Gading,PKPR,,,0
190,Maret,Surabaya Timur,Tambaksari,Puskesmas Gading,Poli PCR-SWAB,,,0
191,Maret,Surabaya Timur,Tambaksari,Puskesmas Gading,PSIKOLOGI,2,12,14
192,Maret,Surabaya Timur,Tambaksari,Puskesmas Gading,PTRM,,,0
193,Maret,Surabaya Timur,Tambaksari,Puskesmas Gading,RAWAT INAP,,,0
194,Maret,Surabaya Timur,Tambaksari,Puskesmas Gading,SANITASI,,,0
195,Maret,Surabaya Timur,Tambaksari,Puskesmas Gading,STD,,,0
196,Maret,Surabaya Timur,Tambaksari,Puskesmas Gading,TBC/PARU,,,0
197,Maret,Surabaya Timur,Tambaksari,Puskesmas Gading,UMUM,193,2039,2232
198,Maret,Surabaya Timur,Tambaksari,Puskesmas Gading,VCT,,,0
199,Maret,Surabaya Selatan,Gayungan,Puskesmas Gayungan,BATRA,0,10,10
200,Maret,Surabaya Selatan,Gayungan,Puskesmas Gayungan,GIGI,43,361,404
201,Maret,Surabaya Selatan,Gayungan,Puskesmas Gayungan,GIZI,6,31,37
202,Maret,Surabaya Selatan,Gayungan,Puskesmas Gayungan,INSTALASI GAWAT DARURAT,,,0
203,Maret,Surabaya Selatan,Gayungan,Puskesmas Gayungan,KIA,85,441,526
204,Maret,Surabaya Selatan,Gayungan,Puskesmas Gayungan,LABORATORIUM,,,0
205,Maret,Surabaya Selatan,Gayungan,Puskesmas Gayungan,LANSIA,16,792,808
206,Maret,Surabaya Selatan,Gayungan,Puskesmas Gayungan,MATA,,,0
207,Maret,Surabaya Selatan,Gayungan,Puskesmas Gayungan,PKPR,,,0
208,Maret,Surabaya Selatan,Gayungan,Puskesmas Gayungan,Poli PCR-SWAB,11,24,35
209,Maret,Surabaya Selatan,Gayungan,Puskesmas Gayungan,PSIKOLOGI,3,10,13
210,Maret,Surabaya Selatan,Gayungan,Puskesmas Gayungan,PTRM,,,0
211,Maret,Surabaya Selatan,Gayungan,Puskesmas Gayungan,RAWAT INAP,,,0
212,Maret,Surabaya Selatan,Gayungan,Puskesmas Gayungan,SANITASI,,,0
213,Maret,Surabaya Selatan,Gayungan,Puskesmas Gayungan,STD,,,0
214,Maret,Surabaya Selatan,Gayungan,Puskesmas Gayungan,TBC/PARU,,,0
215,Maret,Surabaya Selatan,Gayungan,Puskesmas Gayungan,UMUM,200,1273,1473
216,Maret,Surabaya Selatan,Gayungan,Puskesmas Gayungan,VCT,,,0
217,Maret,Surabaya Pusat,Bubutan,Puskesmas Gundih,BATRA,0,8,8
218,Maret,Surabaya Pusat,Bubutan,Puskesmas Gundih,GIGI,10,174,184
219,Maret,Surabaya Pusat,Bubutan,Puskesmas Gundih,GIZI,,,0
220,Maret,Surabaya Pusat,Bubutan,Puskesmas Gundih,INSTALASI GAWAT DARURAT,,,0
221,Maret,Surabaya Pusat,Bubutan,Puskesmas Gundih,KIA,46,627,673
222,Maret,Surabaya Pusat,Bubutan,Puskesmas Gundih,LABORATORIUM,,,0
223,Maret,Surabaya Pusat,Bubutan,Puskesmas Gundih,LANSIA,2,429,431
224,Maret,Surabaya Pusat,Bubutan,Puskesmas Gundih,MATA,,,0
225,Maret,Surabaya Pusat,Bubutan,Puskesmas Gundih,PKPR,,,0
226,Maret,Surabaya Pusat,Bubutan,Puskesmas Gundih,Poli PCR-SWAB,,,0
227,Maret,Surabaya Pusat,Bubutan,Puskesmas Gundih,PSIKOLOGI,0,7,7
228,Maret,Surabaya Pusat,Bubutan,Puskesmas Gundih,PTRM,,,0
229,Maret,Surabaya Pusat,Bubutan,Puskesmas Gundih,RAWAT INAP,,,0
230,Maret,Surabaya Pusat,Bubutan,Puskesmas Gundih,SANITASI,,,0
231,Maret,Surabaya Pusat,Bubutan,Puskesmas Gundih,STD,,,0
232,Maret,Surabaya Pusat,Bubutan,Puskesmas Gundih,TBC/PARU,0,91,91
233,Maret,Surabaya Pusat,Bubutan,Puskesmas Gundih,UMUM,46,1434,1480
234,Maret,Surabaya Pusat,Bubutan,Puskesmas Gundih,VCT,,,0
235,Maret,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,BATRA,,,0
236,Maret,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,GIGI,51,121,172
237,Maret,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,GIZI,1,1,2
238,Maret,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,INSTALASI GAWAT DARURAT,,,0
239,Maret,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,KIA,120,526,646
240,Maret,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,LABORATORIUM,,,0
241,Maret,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,LANSIA,11,435,446
242,Maret,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,MATA,,,0
243,Maret,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,PKPR,,,0
244,Maret,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,Poli PCR-SWAB,,,0
245,Maret,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,PSIKOLOGI,1,12,13
246,Maret,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,PTRM,,,0
247,Maret,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,RAWAT INAP,,,0
248,Maret,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,SANITASI,,,0
249,Maret,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,STD,,,0
250,Maret,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,TBC/PARU,,,0
251,Maret,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,UMUM,234,936,1170
252,Maret,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,VCT,,,0
253,Maret,Surabaya Selatan,Wonokromo,Puskesmas Jagir,BATRA,6,78,84
254,Maret,Surabaya Selatan,Wonokromo,Puskesmas Jagir,GIGI,83,292,375
255,Maret,Surabaya Selatan,Wonokromo,Puskesmas Jagir,GIZI,6,16,22
256,Maret,Surabaya Selatan,Wonokromo,Puskesmas Jagir,INSTALASI GAWAT DARURAT,33,31,64
257,Maret,Surabaya Selatan,Wonokromo,Puskesmas Jagir,KIA,202,847,1049
258,Maret,Surabaya Selatan,Wonokromo,Puskesmas Jagir,LABORATORIUM,,,0
259,Maret,Surabaya Selatan,Wonokromo,Puskesmas Jagir,LANSIA,21,770,791
260,Maret,Surabaya Selatan,Wonokromo,Puskesmas Jagir,MATA,,,0
261,Maret,Surabaya Selatan,Wonokromo,Puskesmas Jagir,PKPR,,,0
262,Maret,Surabaya Selatan,Wonokromo,Puskesmas Jagir,Poli PCR-SWAB,,,0
263,Maret,Surabaya Selatan,Wonokromo,Puskesmas Jagir,PSIKOLOGI,3,29,32
264,Maret,Surabaya Selatan,Wonokromo,Puskesmas Jagir,PTRM,1,8,9
265,Maret,Surabaya Selatan,Wonokromo,Puskesmas Jagir,RAWAT INAP,29,27,56
266,Maret,Surabaya Selatan,Wonokromo,Puskesmas Jagir,SANITASI,,,0
267,Maret,Surabaya Selatan,Wonokromo,Puskesmas Jagir,STD,,,0
268,Maret,Surabaya Selatan,Wonokromo,Puskesmas Jagir,TBC/PARU,,,0
269,Maret,Surabaya Selatan,Wonokromo,Puskesmas Jagir,UMUM,310,1932,2242
270,Maret,Surabaya Selatan,Wonokromo,Puskesmas Jagir,VCT,,,0
271,Maret,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,BATRA,0,14,14
272,Maret,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,GIGI,22,115,137
273,Maret,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,GIZI,7,12,19
274,Maret,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,INSTALASI GAWAT DARURAT,,,0
275,Maret,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,KIA,67,261,328
276,Maret,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,LABORATORIUM,,,0
277,Maret,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,LANSIA,6,332,338
278,Maret,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,MATA,,,0
279,Maret,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,PKPR,,,0
280,Maret,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,Poli PCR-SWAB,,,0
281,Maret,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,PSIKOLOGI,3,4,7
282,Maret,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,PTRM,,,0
283,Maret,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,RAWAT INAP,,,0
284,Maret,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,SANITASI,,,0
285,Maret,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,STD,,,0
286,Maret,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,TBC/PARU,,,0
287,Maret,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,UMUM,150,1051,1201
288,Maret,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,VCT,,,0
289,Maret,Surabaya Barat,Lakarsantri,Puskesmas Jeruk,BATRA,0,8,8
290,Maret,Surabaya Barat,Lakarsantri,Puskesmas Jeruk,GIGI,41,153,194
291,Maret,Surabaya Barat,Lakarsantri,Puskesmas Jeruk,GIZI,,,0
292,Maret,Surabaya Barat,Lakarsantri,Puskesmas Jeruk,INSTALASI GAWAT DARURAT,,,0
