_id,Periode,Wilayah,Kecamatan,Nama Puskesmas,Poli,Baru,Lama,Total Kunjungan
277,Januari,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,LANSIA,16,442,458
278,Januari,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,MATA,,,0
279,Januari,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,PKPR,,,0
280,Januari,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,Poli PCR-SWAB,,,0
281,Januari,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,PSIKOLOGI,9,15,24
282,Januari,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,PTRM,,,0
283,Januari,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,RAWAT INAP,,,0
284,Januari,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,SANITASI,,,0
285,Januari,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,STD,,,0
286,Januari,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,TBC/PARU,,,0
287,Januari,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,UMUM,254,1630,1884
288,Januari,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,VCT,,,0
289,Januari,Surabaya Barat,Lakarsantri,Puskesmas Jeruk,BATRA,1,7,8
290,Januari,Surabaya Barat,Lakarsantri,Puskesmas Jeruk,GIGI,75,229,304
