_id,Periode,Wilayah,Kecamatan,Nama Puskesmas,Poli,Baru,Lama,Total Kunjungan
264,April,Surabaya Selatan,Wonokromo,Puskesmas Jagir,PTRM,0,11,11
265,April,Surabaya Selatan,Wonokromo,Puskesmas Jagir,RAWAT INAP,39,39,78
266,April,Surabaya Selatan,Wonokromo,Puskesmas Jagir,SANITASI,,,0
267,April,Surabaya Selatan,Wonokromo,Puskesmas Jagir,STD,,,0
268,April,Surabaya Selatan,Wonokromo,Puskesmas Jagir,TBC/PARU,,,0
269,April,Surabaya Selatan,Wonokromo,Puskesmas Jagir,UMUM,270,1681,1951
270,April,Surabaya Selatan,Wonokromo,Puskesmas Jagir,VCT,,,0
271,April,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,BATRA,1,20,21
272,April,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,GIGI,11,85,96
273,April,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,GIZI,7,14,21
274,April,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,INSTALASI GAWAT DARURAT,,,0
275,April,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,KIA,59,229,288
276,April,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,LABORATORIUM,,,0
277,April,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,LANSIA,8,262,270
278,April,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,MATA,,,0
279,April,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,PKPR,,,0
280,April,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,Poli PCR-SWAB,,,0
281,April,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,PSIKOLOGI,1,5,6
282,April,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,PTRM,,,0
283,April,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,RAWAT INAP,,,0
284,April,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,SANITASI,,,0
285,April,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,STD,,,0
286,April,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,TBC/PARU,,,0
287,April,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,UMUM,147,934,1081
288,April,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,VCT,,,0
289,April,Surabaya Barat,Lakarsantri,Puskesmas Jeruk,BATRA,1,19,20
290,April,Surabaya Barat,Lakarsantri,Puskesmas Jeruk,GIGI,34,134,168
291,April,Surabaya Barat,Lakarsantri,Puskesmas Jeruk,GIZI,,,0
292,April,Surabaya Barat,Lakarsantri,Puskesmas Jeruk,INSTALASI GAWAT DARURAT,,,0
293,April,Surabaya Barat,Lakarsantri,Puskesmas Jeruk,KIA,26,114,140
294,April,Surabaya Barat,Lakarsantri,Puskesmas Jeruk,LABORATORIUM,,,0
295,April,Surabaya Barat,Lakarsantri,Puskesmas Jeruk,LANSIA,3,161,164
296,April,Surabaya Barat,Lakarsantri,Puskesmas Jeruk,MATA,,,0
297,April,Surabaya Barat,Lakarsantri,Puskesmas Jeruk,PKPR,,,0
298,April,Surabaya Barat,Lakarsantri,Puskesmas Jeruk,Poli PCR-SWAB,,,0
299,April,Surabaya Barat,Lakarsantri,Puskesmas Jeruk,PSIKOLOGI,1,0,1
300,April,Surabaya Barat,Lakarsantri,Puskesmas Jeruk,PTRM,,,0
301,April,Surabaya Barat,Lakarsantri,Puskesmas Jeruk,RAWAT INAP,,,0
302,April,Surabaya Barat,Lakarsantri,Puskesmas Jeruk,SANITASI,,,0
303,April,Surabaya Barat,Lakarsantri,Puskesmas Jeruk,STD,,,0
