_id,Periode,Wilayah,Kecamatan,Nama Puskesmas,Poli,Baru,Lama,Total Kunjungan
251,Mei,Surabaya Barat,Lakarsantri,Puskesmas Lidah Kulon,SANITASI,2,6,8
252,Mei,Surabaya Barat,Lakarsantri,Puskesmas Lidah Kulon,UMUM,206,1630,1836
253,Mei,Surabaya Barat,Sambikerep,Puskesmas Lontar,BATRA,2,18,20
254,Mei,Surabaya Barat,Sambikerep,Puskesmas Lontar,GIGI,48,295,343
255,Mei,Surabaya Barat,Sambikerep,Puskesmas Lontar,GIZI,1,3,4
256,Mei,Surabaya Barat,Sambikerep,Puskesmas Lontar,KIA,84,229,313
257,Mei,Surabaya Barat,Sambikerep,Puskesmas Lontar,LANSIA,11,358,369
258,Mei,Surabaya Barat,Sambikerep,Puskesmas Lontar,P2M,0,4,4
259,Mei,Surabaya Barat,Sambikerep,Puskesmas Lontar,PSIKOLOGI,6,10,16
260,Mei,Surabaya Barat,Sambikerep,Puskesmas Lontar,UMUM,225,1636,1861
261,Mei,Surabaya Barat,Sambikerep,Puskesmas Made,BATRA,0,5,5
262,Mei,Surabaya Barat,Sambikerep,Puskesmas Made,GIGI,28,221,249
263,Mei,Surabaya Barat,Sambikerep,Puskesmas Made,GIZI,0,10,10
264,Mei,Surabaya Barat,Sambikerep,Puskesmas Made,INSTALASI GAWAT DARURAT,56,419,475
265,Mei,Surabaya Barat,Sambikerep,Puskesmas Made,KIA,7,221,228
266,Mei,Surabaya Barat,Sambikerep,Puskesmas Made,LANSIA,3,15,18
267,Mei,Surabaya Barat,Sambikerep,Puskesmas Made,PSIKOLOGI,142,1081,1223
268,Mei,Surabaya Barat,Sambikerep,Puskesmas Made,UMUM,4,38,42
269,Mei,Surabaya Barat,Tandes,Puskesmas Manukan Kulon,ANAK,57,464,521
270,Mei,Surabaya Barat,Tandes,Puskesmas Manukan Kulon,BATRA,9,33,42
271,Mei,Surabaya Barat,Tandes,Puskesmas Manukan Kulon,GIGI,42,83,125
272,Mei,Surabaya Barat,Tandes,Puskesmas Manukan Kulon,GIZI,174,861,1035
273,Mei,Surabaya Barat,Tandes,Puskesmas Manukan Kulon,INSTALASI GAWAT DARURAT,25,1184,1209
274,Mei,Surabaya Barat,Tandes,Puskesmas Manukan Kulon,KIA,70,470,540
275,Mei,Surabaya Barat,Tandes,Puskesmas Manukan Kulon,LANSIA,4,32,36
276,Mei,Surabaya Barat,Tandes,Puskesmas Manukan Kulon,PKPR,0,22,22
277,Mei,Surabaya Barat,Tandes,Puskesmas Manukan Kulon,PSIKOLOGI,4,36,40
